"Made in IBM Labs: Researchers Demonstrate Initial Steps toward Commercial Fabrication of Carbon Nanotubes as a Successor to Silicon",
"Zacks Analyst Blog Highlights: NetApp, Microsoft, IBM, EMC and Hewlett-Packard",
"Research and Markets: IBM SOUTH AFRICA GROUP LTD.: Labor Productivity Benchmarks and International Gap Analysis",
"IBM Named 2010 CRN Channel Champion as Top Vendor for Middleware and Midrange Servers",1
"Blade shoot-out: Dell, HP, IBM battle for the virtual data center",
"Blade server shoot-out: IBM BladeCenter H",
"Avago Technologies Collaborates with IBM on High Bandwidth Optical Interconnect Breakthrough for Supercomputers",1
"Bharti Airtel Announces Agreement With IBM For Comprehensive IT Solutions to Employees Across 16 African Countries",1
"CA Technologies Announces Support for Latest Advancements in IBM® zEnterprise™ Technology",
"Critical Alerts for IBM, Transocean, Philip Morris International, Cablevision, and Telefonica Released by Seven Summits Research",-1
"New IBM zEnterprise Mainframe Server Advances Smarter Computing for Companies and Governments in Emerging Markets and Mid-size Clients around the World",
"Bharti says IBM to provide IT solutions to Africa employees",1
"Hong Kong's Quality HealthCare Adopts IBM Cloud and Analytics",1
"Driving Quality in a Fast-Paced Agile Environment Presented by IBM and SmartBear at IBM Innovate 2013",
"Red Hat and IBM announce new development innovations in linux kernel",1
"MTI Technology signs reseller agreement for IBM xSeries servers",1
"Google, IBM work on parallel computing push",
"Chief Analyst of Cisco and IBM Analytics Provider RISC Networks Presents",
"IBM Global Financing Targets Oracle-Sun and HP Clients to Upgrade to IBM Workload Optimized POWER7 Systems",
"Research and Markets: US Professional Services Report: 50 Largest Firms Such as IBM, CSC and Accenture Account for 25% of the $1 Trillion of Annual Revenue",
"IBM Opens Service Delivery Center in Wroclaw, Poland",1
"IBM to invest $1 billion in data centres",1
"REG-Intnl Bus. Mach IBM Board Approves Regular Quarterly Cash Dividend",
"IBM Board Approves Regular Quarterly Cash Dividend",
"IBM Positioned as Leader in Gartner Magic Quadrant for Mobile Application Development Platforms",1
"DataKinetics Announces Acquisition of SoftwareOnZ to Align With BMC, CA, IBM, CompuWare",
"Wall Street jumps as debt deal seems near; IBM falls late",-1
"IBM third-quarter revenue misses Street on China woes",-1
"UPDATE 3-IBM 3rd-quarter revenue misses Street on China woes",-1
"US STOCKS-Wall St jumps as debt deal seems near; IBM falls late",-1
"IBM third-quarter EPS beats Street, revenue misses",1
"IBM Reports 2013 Third-Quarter Results",
"Research and Markets: IT Market in Lebanon 2012-2016 Featuring HP, IBM, Microsoft & Oracle",
"PHILIPPINES PRESS-IBM puts up BPO facility in Philippines - Inquirer",
"Dataguise to Showcase DG for Hadoop at IBM Information On Demand Conference in Las Vegas",
"IBM Addresses Security Challenges of Big Data, Mobile and Cloud Computing",
"Equity Brief: Ratings Changes for October 18th: HOG, IBM, JNJ, KO",
"Obsidian Announces 40Gbits/s InfiniBand Range Extenders Delivering High-Performance Disaster Tolerance for IBM DB2 pureScale Clusters",
"Academica Drives Services Innovation with IBM PureSystems",1
"IBM in talks to buy Israel mobile software firm Red Bend: media",1
"IBM in talks to buy Israel mobile software firm Red Bend -media",1
"Banks' blockchain consortium picks IBM for trade finance platform",1
"Banks' blockchain consortium picks IBM for trade finance platform",1
"BRIEF-IBM says companies using Cisco UCS servers can now manage data intensive workloads on-premises with IBM COS",
"IBM Provides SoftLayer Ecosystem Partners with New Resources for Generating Cloud Revenue",1
"Bank of China, IBM, and Fundtech Receive Award for Best Corporate Payments Project From the Asian Banker Magazine",1
"CORRECTED - IBM program links Salesforce.com with data centers",1
"Watson Wyatt and CitiStreet Transition Administration Contract to IBM Services",1
"IBM to Partner With Toyota Tsusho on Waste Disposal and Resource Recycling System",1
"Report: Worldwide, IBM Is Well Ahead of Traditional Competitors in SOA Consulting Services",1
"InnoCentive(R) Appoints IBM's Irving Wladawsky-Berger to Advisory Board",
"IBM Information Server Software Delivers Integration Between Salesforce.com and All...",1
"IBM Continues Business Expansion in Poland with New Branches in Krakow and Poznan",1
"IBM Expands Operations in Turkey with New Branches in Adana and Bursa",1
"IBM Redefines Social Business with the Power of Analytics",
"Primerica Turns to IBM for Social Business Transformation and Improved Customer Experience",1
"Layer 7 Technologies Taps IBM Executive for Key Sales Operations Role",
"Research and Markets: Global Green Data Center Market 2011-2015 Report: Cisco, Dell, HP, IBM and Oracle Dominate",
"NEON Sues IBM",-1
"New Compass Intelligence Research: Small & Mid-Sized Businesses (SMBs) Expect Strong Growth in 2010 - Top Rated 'SMB-Minded' Vendors Include Microsoft, AT&T, Cisco, HP, IBM and Dell",
"IBM Helps the Egyptian Government Preserve National Archives",1
"ShoreTel Completes Interoperability Testing With IBM Sametime Unified Telephony",1
"IBM wins C$480 million contract with Scotiabank",1
"Digital Realty Launches",
"Vanguard Integrity Professionals announces the launch of Version 2 Release 2 Security and Compliance Software for IBM's z/OS Security Server",
"Verizon provides direct and secure access to the IBM Cloud",
"IBM Accelerates Hybrid Cloud Adoption With New Secure Direct Link Services",1
"IBM Delivers Online Merchants New Cognitive Capabilities That Turn Commerce Insights into More Powerful Customer Experiences",1
"Research and Markets: IBM SAP Management Report 2010 Identifies the Strengths and Weaknesses of the Solution",
"Obama meets with Dell, Xerox, IBM executives",
"CSC Announces Advanced Collaboration Solutions for IBM Lotus",1
"Novocell Semiconductor, Inc. to Provide OTP Solution Across Multiple IBM Foundry Semiconductor Process Nodes",
"Obama meets with Dell, Xerox, IBM executives",
"Protecode Receives",
"Canada's Windsor-Essex Region Collaborates With IBM to Improve Quality of Life for Citizens",1
"Schooner Information Technology Announces Flash-Optimized MySQL with InnoDB on All Dell, HP and IBM x86 Servers",
"nuBridges Achieves IBM Advanced Partner Designation",
"BRIEF-IBM CEO Rometty's FY 2016 total compensation $32.7 mln vs $19.8 mln in FY 2015",-1
"Lloyds looks to move 1,900 staff to IBM to cut costs: union",1
"Lloyds looks to move 1,900 staff to IBM to cut costs - union",1
"IBM boosts outlook; revenue shortfall hits shares",-1
"UPDATE 3-IBM boosts outlook; revenue shortfall hits shares",-1
"Instant View: Intel, IBM, Yahoo in earnings trifecta",
"UPDATE 1-IBM boosts 2012 outlook after first quarter results",
"UPDATE 1-IBM boosts 2012 outlook after first quarter results",
"IBM's first-quarter earnings beat estimates",1
"IBM Reports 2012 First-Quarter Results",
"MARKET PULSE-US stocks to watch: Coca-Cola, Comerica, IBM",
"MARKET PULSE-US stocks to watch: Coca-Cola, Comerica, IBM",
"Zacks' Voice of the People highlights opportunities with IBM, Chevron, Caterpillar, 3M and Exxon Mobil",
"MARKET PULSE-US stocks to watch: Chesapeake Energy, Comerica, IBM",
"Toshiba unit to buy IBM point-of-sale ops for $850 million",1
"UPDATE 1-Toshiba unit to buy IBM point-of-sale ops for $850 mln",
"REG - Toshiba Corp. - Toshiba Subsidiary Agreed to Acquire IBM's RSS Biz",
"Toshiba TEC to Acquire IBM's Retail Store Point-of-Sale Solutions Business; Agreement Allows Both to Tap Growing Smarter Commerce Opportunity",1
"Toshiba unit to buy IBM retail solution ops for $850 mln",1
"Toshiba to buy IBM's point-of-sale terminal business: source",1
"Research and Markets: Smart Grid Equipment Market in South Korea 2015-2019 with ABB, GE Energy, IBM, POSCO ICT & Siemens Energy",
"CVS Health and IBM Tap Watson to Develop Care Management Solutions for Chronic Disease",1
"Why is IBM even sponsoring the Masters?",
"Free iPad App from IBM and Eames Office Reinvents Iconic '60s-Era Infographic on History of Math",
"InfoSystems Earns Exclusive IBM System Storage Specialty Elite Certification",
"Ex-IBM exec in Galleon case repentant: report",
"Fortune: Ex-IBM exec in Galleon case repentant",
"REG - Autonomy Corp PLC - OEM Agreement with IBM",1
"New Issue-IBM sells $2 bln in notes",1
"US STOCKS-Wall St rebounds on profits; IBM, Coke lead",
"5 cloud and big data insights from IBM’s earnings call",
"US STOCKS-Markets rise on strength in IBM, housing starts",1
"US STOCKS-Futures point to higher open on IBM, housing data",1
"Emulex Delivers Next-Generation 10Gb Ethernet Virtual Fabric Adapters for IBM BladeCenter",
"Swiss try three for thwarted attack on IBM plant",
"US STOCKS-Futures climb on IBM results, Goldman weighs",1
"REPORT:  IBM Technology Services Ranked Number One in Services Market Share",
"REG-Intnl Bus. Mach IBM Reports 2011 Second-Quarter Results",
"New business surges at IBM",
"Hortonworks, IBM and Pivotal Harmonize on Open Data Platform Vision to Accelerate Big Data Solutions",1
"Motio Projects Growth for IBM Software Resellers Through New Distribution Agreement with Ingram Micro",
"IBM Opens World's First Center Dedicated to Helping Clients Manage and Archive Massive Amounts of Business Information",1
"IBM Study Finds Consumers Want More Control and Choice on Mobile Web",
"IBM CFO encouraged on 2010 profit goal",
"IBM says not counting on G7 recovery this year",
"IBM Wins Systems Integrator Best Practices Award for Business Process Redesign at T-Com Croatia",1
"HP-EDS won't change IBM merger strategy",
"IBM Announces New Software Offerings for Growing Mid-Market Businesses",1
"IBM Maximo Drives Cost Savings; Expands Scope of Assets Managed; Supports Application Consolidation",1
"IBM Maximo Drives Cost Savings; Expands Scope of Assets Managed; Supports Application Consolidation",1
"IBM's Rational Application Developer Tops Other IDEs in User Satisfaction Survey",1
"IBM Lotus Domino 8 Takes Collaboration to a New Level With Composite Applications",1
"Fire Department of New York Selects IBM for Intelligent Fire Safety System",1
"Fire Department of New York Selects IBM for Intelligent Fire Safety System",1
"Sterling Commerce Announces IBM Global Partnership to Help Retail Clients Transform Their Business Processes",1
"The Zacks Analyst Blog Highlights: IBM, Yahoo!, Microsoft, Emerson Electric Co and Sanmina-SCI",
"Audi Selects IBM to Migrate SAP Infrastructure to Cloud",1
"Analysts cheer IBM results; raise targets",
"Walkers Shortbread Avert a Three-Day System Outage After a Snowstorm Threatens Their IBM i Environment",
"REG-Intnl Bus. Mach IBM Reports 2011 First-Quarter Results",
"Maersk Line Increases Commitment to IBM in New Services Contract",1
"IBM develops 3D patient record software",1
"IBM, hospital develop 3D patient record software",1
"IBM and Danish Hospital Pioneer Smarter Patient Records to Improve Patient Care",1
"Hitachi Data Systems Announces the Hitachi Universal Storage Platform V and VM are Fully Compatible With IBM Geographically Dispersed Parallel Sysplex (GDPS)",
"Citi Partners with Streetline and IBM to Provide $25 Million Financing for Cities to Adopt Smart Parking Technology",1
"IBM and ZSE Create Virtual Green Highway for Electric Vehicles",1
"Google, IBM results raise questions about other tech-sector companies",
"IBM's quarterly revenue sinks to 5-year low as hardware sales fall",-1
"UPDATE 4-IBM's quarterly revenue sinks to 5-year low as hardware sales fall",-1
"IBM revenue misses estimates as hardware sales fall",-1
"IBM Reports 2014 First-Quarter Results",
"Mexican mobile phone operator sues IBM for $2.5 billion",-1
"UPDATE 2-Mexican mobile phone operator sues IBM for $2.5 billion",-1
"IBM says Mexico's Iusacell sued to avoid complying with contract",-1
"IBM says Mexico's Iusacell sued to avoid complying with contract",-1
"IBM hit with $2.5 bln lawsuit by Mexican mobile phone operator",-1
"BRIEF-Iusacell sues IBM for more than $2.5 bln over contract",-1
"HelpSystems Brings Freedom and Flexibility to IBM i Performance Monitoring With New Web Interface for Mobile Users",
"The Hartford Signs Agreement With IBM To Move IT To The Cloud",1
"Research and Markets: Global Cloud-based ITSM Market 2014-2018 with BMC Software, CA Technologies, Hewlett-Packard, IBM & ServiceNow Dominating",
"Research and Markets: Global Document-centric Collaboration Market 2014-2018 with EMC Corp., IBM Corp., Microsoft Corp., OpenText Corp., and Oracle Dominating",
"REG-Intnl Bus. Mach IBM Announces Expiration of Early Exchange Period for Debt Exchange Offers",
"Toyota Industries <6201.T>-2008/09 group results",
"IBM Survey Predicts New Financial World Order With Shift to Specialization, Transparency...",
"Aldon and BCD Partner to Bring Powerful ALM to Web Application Development for the IBM i",1
"IBM Survey Predicts New Financial World Order With Shift to Specialization, Transparency...",
"IBM Developing Computing System to Challenge Humans on America's Favorite Quiz Show,...",1
"SDForum and IBM Present:",
"Force10 Networks to Participate in IBM Webinar on High-Performance Computing on May 20",
"C-Level Officers Trade Alerts for Microsoft, Amazon, IBM, and Estee Lauder Released by Insiderslab.com",-1
"FIS Wins IBM Beacon Award for Outstanding Enterprise Application Solution",
"Vision Solutions to Host Exclusive IBM POWER7 Event",
"IBM, Honda, and PG&E Enable Smarter Charging for Electric Vehicles",1
"IBM and Desire2Learn Introduce New Services and Software offerings to K-12 and Higher Education",1
"IBM Broadens Analytics Portfolio With Acquisition of Varicent Software",1
"BRIEF-Ceva Logistics Announces Blockchain-Based Technology Partnership With IBM And Maersk",1
